id,total_evs,avg_battery,SUV,Pickup,Sedan,Van
190812,4,75.0,2,0,2,0
190813,4,75.0,2,0,2,0
190814,4,75.0,2,0,2,0
190815,4,75.0,2,0,2,0
190816,4,75.0,2,0,2,0
190818,4,75.0,2,0,2,0
190819,4,75.0,2,0,2,0
190820,4,75.0,2,0,2,0
190821,4,75.0,2,0,2,0
190822,4,75.0,2,0,2,0
190823,4,75.0,2,0,2,0
190824,0,,0,0,0,0
190825,4,75.0,2,0,2,0
190826,4,75.0,2,0,2,0
190827,4,75.0,2,0,2,0
190828,4,75.0,2,0,2,0
190829,4,75.0,2,0,2,0
190830,4,75.0,2,0,2,0
190831,4,75.0,2,0,2,0
190832,4,75.0,2,0,2,0
190833,4,75.0,2,0,2,0
190834,4,75.0,2,0,2,0
190835,4,75.0,2,0,2,0
190836,4,75.0,2,0,2,0
190837,4,75.0,2,0,2,0
190838,4,75.0,2,0,2,0
190839,4,75.0,2,0,2,0
190840,4,75.0,2,0,2,0
190841,4,75.0,2,0,2,0
190842,4,75.0,2,0,2,0
190844,4,75.0,2,0,2,0
190845,0,,0,0,0,0
190846,4,75.0,2,0,2,0
190847,4,75.0,2,0,2,0
190848,4,75.0,2,0,2,0
190849,4,75.0,2,0,2,0
190850,4,75.0,2,0,2,0
190851,4,75.0,2,0,2,0
190852,4,75.0,2,0,2,0
190853,4,75.0,2,0,2,0
190854,4,75.0,2,0,2,0
190855,4,75.0,2,0,2,0
190856,4,75.0,2,0,2,0
190857,4,75.0,2,0,2,0
190858,4,75.0,2,0,2,0
190859,4,75.0,2,0,2,0
190860,4,75.0,2,0,2,0
190861,0,,0,0,0,0
190862,4,75.0,2,0,2,0
190863,4,75.0,2,0,2,0
190864,0,,0,0,0,0
190865,4,75.0,2,0,2,0
190866,0,,0,0,0,0
190867,0,,0,0,0,0
190868,0,,0,0,0,0
190869,0,,0,0,0,0
190870,4,75.0,2,0,2,0
190872,0,,0,0,0,0
190874,4,75.0,2,0,2,0
190875,0,,0,0,0,0
190876,4,75.0,2,0,2,0
190877,4,75.0,2,0,2,0
190878,0,,0,0,0,0
190879,4,75.0,2,0,2,0
190881,4,75.0,2,0,2,0
190882,4,75.0,2,0,2,0
190883,0,,0,0,0,0
190884,4,75.0,2,0,2,0
190885,4,75.0,2,0,2,0
190886,4,75.0,2,0,2,0
190887,4,75.0,2,0,2,0
190888,4,75.0,2,0,2,0
190889,4,75.0,2,0,2,0
190891,4,75.0,2,0,2,0
190892,0,,0,0,0,0
190893,0,,0,0,0,0
190895,4,75.0,2,0,2,0
190896,4,75.0,2,0,2,0
190898,4,75.0,2,0,2,0
190899,4,75.0,2,0,2,0
190900,4,75.0,2,0,2,0
190901,4,75.0,2,0,2,0
190903,4,75.0,2,0,2,0
190904,0,,0,0,0,0
190905,4,75.0,2,0,2,0
190910,4,75.0,2,0,2,0
190911,4,75.0,2,0,2,0
190912,4,75.0,2,0,2,0
190913,4,75.0,2,0,2,0
190914,4,75.0,2,0,2,0
190915,0,,0,0,0,0
190916,4,75.0,2,0,2,0
190917,4,75.0,2,0,2,0
190918,4,75.0,2,0,2,0
190919,4,75.0,2,0,2,0
190920,4,75.0,2,0,2,0
190921,11,88.18181818181819,6,3,2,0
190922,0,,0,0,0,0
190923,0,,0,0,0,0
190924,0,,0,0,0,0
190925,4,75.0,2,0,2,0
190926,4,75.0,2,0,2,0
190927,4,75.0,2,0,2,0
190928,4,75.0,2,0,2,0
190929,4,75.0,2,0,2,0
190930,4,75.0,2,0,2,0
190932,4,75.0,2,0,2,0
190933,4,75.0,2,0,2,0
190934,4,75.0,2,0,2,0
190935,4,75.0,2,0,2,0
190936,4,75.0,2,0,2,0
190937,4,75.0,2,0,2,0
190938,4,75.0,2,0,2,0
190939,4,75.0,2,0,2,0
190940,4,75.0,2,0,2,0
190941,4,75.0,2,0,2,0
190942,4,75.0,2,0,2,0
190943,4,75.0,2,0,2,0
190944,4,75.0,2,0,2,0
190945,4,75.0,2,0,2,0
190946,4,75.0,2,0,2,0
190947,4,75.0,2,0,2,0
190948,4,75.0,2,0,2,0
190949,4,75.0,2,0,2,0
190950,4,75.0,2,0,2,0
190951,4,75.0,2,0,2,0
190952,0,,0,0,0,0
190953,4,75.0,2,0,2,0
190954,0,,0,0,0,0
190955,4,75.0,2,0,2,0
190956,4,75.0,2,0,2,0
190957,4,75.0,2,0,2,0
190958,4,75.0,2,0,2,0
190959,4,75.0,2,0,2,0
190960,4,75.0,2,0,2,0
190961,4,75.0,2,0,2,0
190962,4,75.0,2,0,2,0
190963,4,75.0,2,0,2,0
190964,4,75.0,2,0,2,0
190965,4,75.0,2,0,2,0
190966,4,75.0,2,0,2,0
190967,4,75.0,2,0,2,0
190968,4,75.0,2,0,2,0
190969,4,75.0,2,0,2,0
190970,4,75.0,2,0,2,0
190971,4,75.0,2,0,2,0
190972,4,75.0,2,0,2,0
190974,4,75.0,2,0,2,0
190975,4,75.0,2,0,2,0
190976,4,75.0,2,0,2,0
190977,4,75.0,2,0,2,0
190978,4,75.0,2,0,2,0
190979,4,75.0,2,0,2,0
190980,4,75.0,2,0,2,0
190981,4,75.0,2,0,2,0
190982,4,75.0,2,0,2,0
190983,4,75.0,2,0,2,0
190984,4,75.0,2,0,2,0
190985,4,75.0,2,0,2,0
190986,4,75.0,2,0,2,0
190987,4,75.0,2,0,2,0
190988,4,75.0,2,0,2,0
190989,4,75.0,2,0,2,0
190990,4,75.0,2,0,2,0
190991,4,75.0,2,0,2,0
190992,4,75.0,2,0,2,0
190993,4,75.0,2,0,2,0
190994,4,75.0,2,0,2,0
190995,4,75.0,2,0,2,0
190996,4,75.0,2,0,2,0
190997,4,75.0,2,0,2,0
190998,4,75.0,2,0,2,0
190999,4,75.0,2,0,2,0
191000,4,75.0,2,0,2,0
191001,0,,0,0,0,0
191002,0,,0,0,0,0
191003,0,,0,0,0,0
191004,0,,0,0,0,0
191005,0,,0,0,0,0
191006,0,,0,0,0,0
191007,0,,0,0,0,0
191008,0,,0,0,0,0
191010,0,,0,0,0,0
191011,0,,0,0,0,0
191013,0,,0,0,0,0
191014,0,,0,0,0,0
191015,11,88.18181818181819,6,3,2,0
191016,0,,0,0,0,0
191017,0,,0,0,0,0
191018,0,,0,0,0,0
191019,0,,0,0,0,0
191020,0,,0,0,0,0
191021,0,,0,0,0,0
191022,4,75.0,2,0,2,0
191023,4,75.0,2,0,2,0
191024,0,,0,0,0,0
191025,4,75.0,2,0,2,0
191026,4,75.0,2,0,2,0
191027,4,75.0,2,0,2,0
191028,4,75.0,2,0,2,0
191029,4,75.0,2,0,2,0
191030,4,75.0,2,0,2,0
191031,0,,0,0,0,0
191032,0,,0,0,0,0
191033,11,88.18181818181819,6,3,2,0
191034,0,,0,0,0,0
191035,4,75.0,2,0,2,0
191036,4,75.0,2,0,2,0
191037,4,75.0,2,0,2,0
191038,4,75.0,2,0,2,0
191039,4,75.0,2,0,2,0
191040,4,75.0,2,0,2,0
191041,4,75.0,2,0,2,0
191042,4,75.0,2,0,2,0
191043,4,75.0,2,0,2,0
191044,4,75.0,2,0,2,0
191045,4,75.0,2,0,2,0
191046,4,75.0,2,0,2,0
191047,4,75.0,2,0,2,0
191048,0,,0,0,0,0
191050,4,75.0,2,0,2,0
191051,0,,0,0,0,0
191052,0,,0,0,0,0
191054,4,75.0,2,0,2,0
191055,0,,0,0,0,0
191056,4,75.0,2,0,2,0
191057,4,75.0,2,0,2,0
191058,4,75.0,2,0,2,0
191059,4,75.0,2,0,2,0
191060,4,75.0,2,0,2,0
191061,0,,0,0,0,0
191062,0,,0,0,0,0
191063,0,,0,0,0,0
191064,4,75.0,2,0,2,0
191065,4,75.0,2,0,2,0
191066,4,75.0,2,0,2,0
191067,4,75.0,2,0,2,0
191068,4,75.0,2,0,2,0
191069,4,75.0,2,0,2,0
191070,4,75.0,2,0,2,0
191071,4,75.0,2,0,2,0
191072,4,75.0,2,0,2,0
191073,4,75.0,2,0,2,0
191074,4,75.0,2,0,2,0
191075,4,75.0,2,0,2,0
191076,4,75.0,2,0,2,0
191077,4,75.0,2,0,2,0
191081,4,75.0,2,0,2,0
191083,0,,0,0,0,0
191084,0,,0,0,0,0
191085,0,,0,0,0,0
191086,0,,0,0,0,0
191087,4,75.0,2,0,2,0
191088,4,75.0,2,0,2,0
191089,4,75.0,2,0,2,0
191090,4,75.0,2,0,2,0
191092,4,75.0,2,0,2,0
191093,4,75.0,2,0,2,0
191094,4,75.0,2,0,2,0
191095,4,75.0,2,0,2,0
191096,0,,0,0,0,0
191099,0,,0,0,0,0
191100,4,75.0,2,0,2,0
191101,4,75.0,2,0,2,0
191102,0,,0,0,0,0
191103,4,75.0,2,0,2,0
191104,4,75.0,2,0,2,0
191105,4,75.0,2,0,2,0
191106,4,75.0,2,0,2,0
191107,4,75.0,2,0,2,0
191108,4,75.0,2,0,2,0
191109,4,75.0,2,0,2,0
191110,4,75.0,2,0,2,0
191111,4,75.0,2,0,2,0
191112,4,75.0,2,0,2,0
191113,4,75.0,2,0,2,0
191114,4,75.0,2,0,2,0
191115,4,75.0,2,0,2,0
191116,4,75.0,2,0,2,0
191117,4,75.0,2,0,2,0
191118,11,88.18181818181819,6,3,2,0
191119,0,,0,0,0,0
191120,0,,0,0,0,0
191121,0,,0,0,0,0
191122,0,,0,0,0,0
191123,0,,0,0,0,0
191124,0,,0,0,0,0
191125,0,,0,0,0,0
191127,0,,0,0,0,0
191128,0,,0,0,0,0
191130,4,75.0,2,0,2,0
191131,4,75.0,2,0,2,0
191132,4,75.0,2,0,2,0
191133,4,75.0,2,0,2,0
191134,4,75.0,2,0,2,0
191135,4,75.0,2,0,2,0
191136,4,75.0,2,0,2,0
191137,4,75.0,2,0,2,0
191138,4,75.0,2,0,2,0
191139,4,75.0,2,0,2,0
191140,0,,0,0,0,0
191141,0,,0,0,0,0
191142,0,,0,0,0,0
191143,0,,0,0,0,0
191144,0,,0,0,0,0
191145,0,,0,0,0,0
191146,0,,0,0,0,0
191147,11,88.18181818181819,6,3,2,0
191148,4,75.0,2,0,2,0
191149,4,75.0,2,0,2,0
191150,4,75.0,2,0,2,0
191151,4,75.0,2,0,2,0
191152,4,75.0,2,0,2,0
191153,4,75.0,2,0,2,0
191154,4,75.0,2,0,2,0
191155,4,75.0,2,0,2,0
191156,4,75.0,2,0,2,0
191157,4,75.0,2,0,2,0
191158,4,75.0,2,0,2,0
191159,4,75.0,2,0,2,0
191160,0,,0,0,0,0
191161,0,,0,0,0,0
191162,0,,0,0,0,0
191163,0,,0,0,0,0
191164,0,,0,0,0,0
191165,0,,0,0,0,0
191166,4,75.0,2,0,2,0
191167,4,75.0,2,0,2,0
191168,4,75.0,2,0,2,0
191169,4,75.0,2,0,2,0
191171,0,,0,0,0,0
191172,4,75.0,2,0,2,0
191173,4,75.0,2,0,2,0
191174,4,75.0,2,0,2,0
191175,4,75.0,2,0,2,0
191176,4,75.0,2,0,2,0
191177,0,,0,0,0,0
191178,0,,0,0,0,0
191179,4,75.0,2,0,2,0
191180,4,75.0,2,0,2,0
191181,4,75.0,2,0,2,0
191183,0,,0,0,0,0
191184,4,75.0,2,0,2,0
191185,4,75.0,2,0,2,0
191186,4,75.0,2,0,2,0
191187,0,,0,0,0,0
191188,4,75.0,2,0,2,0
191189,4,75.0,2,0,2,0
191190,4,75.0,2,0,2,0
191191,4,75.0,2,0,2,0
191195,4,75.0,2,0,2,0
191197,4,75.0,2,0,2,0
191198,4,75.0,2,0,2,0
191199,4,75.0,2,0,2,0
191200,4,75.0,2,0,2,0
191201,4,75.0,2,0,2,0
191202,4,75.0,2,0,2,0
191203,4,75.0,2,0,2,0
191204,0,,0,0,0,0
191205,4,75.0,2,0,2,0
191206,4,75.0,2,0,2,0
191207,4,75.0,2,0,2,0
191208,4,75.0,2,0,2,0
191209,4,75.0,2,0,2,0
191210,4,75.0,2,0,2,0
191211,4,75.0,2,0,2,0
191212,4,75.0,2,0,2,0
191213,11,88.18181818181819,6,3,2,0
191214,4,75.0,2,0,2,0
191215,4,75.0,2,0,2,0
191216,4,75.0,2,0,2,0
191217,4,75.0,2,0,2,0
191218,4,75.0,2,0,2,0
191219,4,75.0,2,0,2,0
191220,4,75.0,2,0,2,0
191221,4,75.0,2,0,2,0
191223,4,75.0,2,0,2,0
191224,4,75.0,2,0,2,0
191225,4,75.0,2,0,2,0
191226,0,,0,0,0,0
191229,4,75.0,2,0,2,0
191230,4,75.0,2,0,2,0
191231,11,88.18181818181819,6,3,2,0
191232,4,75.0,2,0,2,0
191233,4,75.0,2,0,2,0
191234,4,75.0,2,0,2,0
191235,4,75.0,2,0,2,0
191236,4,75.0,2,0,2,0
191237,4,75.0,2,0,2,0
191238,4,75.0,2,0,2,0
191239,4,75.0,2,0,2,0
191240,4,75.0,2,0,2,0
191243,4,75.0,2,0,2,0
191244,4,75.0,2,0,2,0
191246,4,75.0,2,0,2,0
191247,4,75.0,2,0,2,0
191248,0,,0,0,0,0
191249,0,,0,0,0,0
191250,0,,0,0,0,0
191251,0,,0,0,0,0
191252,0,,0,0,0,0
191253,0,,0,0,0,0
191254,0,,0,0,0,0
191255,4,75.0,2,0,2,0
191256,4,75.0,2,0,2,0
191257,4,75.0,2,0,2,0
191258,4,75.0,2,0,2,0
191259,4,75.0,2,0,2,0
191260,4,75.0,2,0,2,0
191262,4,75.0,2,0,2,0
191264,4,75.0,2,0,2,0
191265,4,75.0,2,0,2,0
191266,4,75.0,2,0,2,0
191267,4,75.0,2,0,2,0
191268,4,75.0,2,0,2,0
191269,4,75.0,2,0,2,0
191270,4,75.0,2,0,2,0
191272,4,75.0,2,0,2,0
191274,4,75.0,2,0,2,0
191275,4,75.0,2,0,2,0
191276,4,75.0,2,0,2,0
191277,0,,0,0,0,0
191278,4,75.0,2,0,2,0
191279,0,,0,0,0,0
191280,0,,0,0,0,0
191282,0,,0,0,0,0
191283,4,75.0,2,0,2,0
191284,4,75.0,2,0,2,0
191285,4,75.0,2,0,2,0
191286,4,75.0,2,0,2,0
191287,4,75.0,2,0,2,0
191288,4,75.0,2,0,2,0
191289,0,,0,0,0,0
191290,4,75.0,2,0,2,0
191291,4,75.0,2,0,2,0
191292,4,75.0,2,0,2,0
191293,4,75.0,2,0,2,0
191294,11,88.18181818181819,6,3,2,0
191295,4,75.0,2,0,2,0
191296,0,,0,0,0,0
191297,4,75.0,2,0,2,0
191298,4,75.0,2,0,2,0
191299,0,,0,0,0,0
191300,4,75.0,2,0,2,0
191301,4,75.0,2,0,2,0
191302,4,75.0,2,0,2,0
191303,4,75.0,2,0,2,0
191304,4,75.0,2,0,2,0
191305,4,75.0,2,0,2,0
191306,4,75.0,2,0,2,0
191308,0,,0,0,0,0
191310,0,,0,0,0,0
191311,0,,0,0,0,0
191312,0,,0,0,0,0
191313,0,,0,0,0,0
191314,0,,0,0,0,0
191315,0,,0,0,0,0
191316,0,,0,0,0,0
191317,0,,0,0,0,0
191318,0,,0,0,0,0
191319,0,,0,0,0,0
191320,0,,0,0,0,0
191321,0,,0,0,0,0
191322,0,,0,0,0,0
191323,0,,0,0,0,0
191324,0,,0,0,0,0
191326,0,,0,0,0,0
191327,0,,0,0,0,0
191328,0,,0,0,0,0
191329,0,,0,0,0,0
191330,0,,0,0,0,0
191332,0,,0,0,0,0
191333,0,,0,0,0,0
191334,0,,0,0,0,0
191336,0,,0,0,0,0
191337,0,,0,0,0,0
191338,0,,0,0,0,0
191339,11,88.18181818181819,6,3,2,0
191340,0,,0,0,0,0
191341,0,,0,0,0,0
191342,11,88.18181818181819,6,3,2,0
191343,0,,0,0,0,0
191344,0,,0,0,0,0
191346,0,,0,0,0,0
191347,0,,0,0,0,0
191348,4,75.0,2,0,2,0
191349,4,75.0,2,0,2,0
191350,4,75.0,2,0,2,0
191351,4,75.0,2,0,2,0
191352,0,,0,0,0,0
191353,0,,0,0,0,0
191355,4,75.0,2,0,2,0
191356,0,,0,0,0,0
191357,4,75.0,2,0,2,0
191358,4,75.0,2,0,2,0
191359,4,75.0,2,0,2,0
191360,4,75.0,2,0,2,0
191364,4,75.0,2,0,2,0
191365,4,75.0,2,0,2,0
191367,4,75.0,2,0,2,0
191368,4,75.0,2,0,2,0
191369,4,75.0,2,0,2,0
191370,4,75.0,2,0,2,0
191371,0,,0,0,0,0
191372,0,,0,0,0,0
191373,4,75.0,2,0,2,0
191377,0,,0,0,0,0
191382,0,,0,0,0,0
191383,0,,0,0,0,0
191384,0,,0,0,0,0
191385,0,,0,0,0,0
191386,0,,0,0,0,0
191388,0,,0,0,0,0
191389,4,75.0,2,0,2,0
191390,0,,0,0,0,0
191391,0,,0,0,0,0
191392,4,75.0,2,0,2,0
191393,4,75.0,2,0,2,0
191394,0,,0,0,0,0
191395,4,75.0,2,0,2,0
191396,4,75.0,2,0,2,0
191397,4,75.0,2,0,2,0
191398,4,75.0,2,0,2,0
191399,4,75.0,2,0,2,0
191400,4,75.0,2,0,2,0
191401,4,75.0,2,0,2,0
191402,4,75.0,2,0,2,0
191403,4,75.0,2,0,2,0
191404,4,75.0,2,0,2,0
191405,4,75.0,2,0,2,0
191406,4,75.0,2,0,2,0
191407,4,75.0,2,0,2,0
191408,4,75.0,2,0,2,0
191409,4,75.0,2,0,2,0
191410,4,75.0,2,0,2,0
191411,4,75.0,2,0,2,0
191412,4,75.0,2,0,2,0
191413,0,,0,0,0,0
191414,4,75.0,2,0,2,0
191415,4,75.0,2,0,2,0
191416,4,75.0,2,0,2,0
191417,4,75.0,2,0,2,0
191418,4,75.0,2,0,2,0
191419,4,75.0,2,0,2,0
191420,4,75.0,2,0,2,0
191421,4,75.0,2,0,2,0
191422,4,75.0,2,0,2,0
191423,4,75.0,2,0,2,0
191425,0,,0,0,0,0
191426,0,,0,0,0,0
191427,0,,0,0,0,0
191428,0,,0,0,0,0
191429,0,,0,0,0,0
191430,0,,0,0,0,0
191431,4,75.0,2,0,2,0
191432,4,75.0,2,0,2,0
191433,4,75.0,2,0,2,0
191434,4,75.0,2,0,2,0
191435,4,75.0,2,0,2,0
191436,4,75.0,2,0,2,0
191437,4,75.0,2,0,2,0
191438,4,75.0,2,0,2,0
191439,4,75.0,2,0,2,0
191440,4,75.0,2,0,2,0
191441,4,75.0,2,0,2,0
191442,4,75.0,2,0,2,0
191443,4,75.0,2,0,2,0
191444,4,75.0,2,0,2,0
191445,4,75.0,2,0,2,0
191446,4,75.0,2,0,2,0
191447,4,75.0,2,0,2,0
191448,4,75.0,2,0,2,0
191449,4,75.0,2,0,2,0
191450,4,75.0,2,0,2,0
191451,4,75.0,2,0,2,0
191452,4,75.0,2,0,2,0
191453,4,75.0,2,0,2,0
191454,4,75.0,2,0,2,0
191455,4,75.0,2,0,2,0
191456,4,75.0,2,0,2,0
191457,0,,0,0,0,0
191458,0,,0,0,0,0
191459,0,,0,0,0,0
191460,0,,0,0,0,0
191461,0,,0,0,0,0
191462,0,,0,0,0,0
191466,4,75.0,2,0,2,0
191467,0,,0,0,0,0
191468,4,75.0,2,0,2,0
191470,4,75.0,2,0,2,0
191472,0,,0,0,0,0
191473,4,75.0,2,0,2,0
191474,4,75.0,2,0,2,0
191475,4,75.0,2,0,2,0
191476,4,75.0,2,0,2,0
191477,0,,0,0,0,0
191478,4,75.0,2,0,2,0
191480,4,75.0,2,0,2,0
191481,4,75.0,2,0,2,0
191482,4,75.0,2,0,2,0
191483,4,75.0,2,0,2,0
191484,4,75.0,2,0,2,0
191485,4,75.0,2,0,2,0
191486,4,75.0,2,0,2,0
191487,4,75.0,2,0,2,0
191488,4,75.0,2,0,2,0
191489,4,75.0,2,0,2,0
191490,4,75.0,2,0,2,0
191491,4,75.0,2,0,2,0
191493,0,,0,0,0,0
191494,0,,0,0,0,0
191495,0,,0,0,0,0
191496,11,88.18181818181819,6,3,2,0
191497,0,,0,0,0,0
191498,0,,0,0,0,0
191501,0,,0,0,0,0
191503,0,,0,0,0,0
191504,0,,0,0,0,0
191505,0,,0,0,0,0
191506,0,,0,0,0,0
191507,4,75.0,2,0,2,0
191508,4,75.0,2,0,2,0
191509,4,75.0,2,0,2,0
191510,4,75.0,2,0,2,0
191511,4,75.0,2,0,2,0
191513,4,75.0,2,0,2,0
191515,4,75.0,2,0,2,0
191516,4,75.0,2,0,2,0
191517,4,75.0,2,0,2,0
191518,4,75.0,2,0,2,0
191519,4,75.0,2,0,2,0
191520,4,75.0,2,0,2,0
191521,4,75.0,2,0,2,0
191522,4,75.0,2,0,2,0
191523,4,75.0,2,0,2,0
191524,4,75.0,2,0,2,0
191525,4,75.0,2,0,2,0
191526,4,75.0,2,0,2,0
191527,4,75.0,2,0,2,0
191528,4,75.0,2,0,2,0
191529,4,75.0,2,0,2,0
191530,4,75.0,2,0,2,0
191534,4,75.0,2,0,2,0
191536,4,75.0,2,0,2,0
191538,4,75.0,2,0,2,0
191539,4,75.0,2,0,2,0
191540,4,75.0,2,0,2,0
191541,4,75.0,2,0,2,0
191542,4,75.0,2,0,2,0
191543,4,75.0,2,0,2,0
191544,4,75.0,2,0,2,0
191545,4,75.0,2,0,2,0
191546,4,75.0,2,0,2,0
191548,4,75.0,2,0,2,0
191549,4,75.0,2,0,2,0
191550,4,75.0,2,0,2,0
191551,0,,0,0,0,0
191552,0,,0,0,0,0
191553,4,75.0,2,0,2,0
191554,4,75.0,2,0,2,0
191564,4,75.0,2,0,2,0
191565,4,75.0,2,0,2,0
191566,4,75.0,2,0,2,0
191567,4,75.0,2,0,2,0
191568,4,75.0,2,0,2,0
191569,4,75.0,2,0,2,0
191570,4,75.0,2,0,2,0
191571,4,75.0,2,0,2,0
191572,4,75.0,2,0,2,0
191573,4,75.0,2,0,2,0
191574,4,75.0,2,0,2,0
191575,4,75.0,2,0,2,0
191576,4,75.0,2,0,2,0
191577,4,75.0,2,0,2,0
191578,4,75.0,2,0,2,0
191579,4,75.0,2,0,2,0
191580,4,75.0,2,0,2,0
191581,4,75.0,2,0,2,0
191582,4,75.0,2,0,2,0
191583,4,75.0,2,0,2,0
191584,4,75.0,2,0,2,0
191585,0,,0,0,0,0
191587,4,75.0,2,0,2,0
191588,4,75.0,2,0,2,0
191589,4,75.0,2,0,2,0
191590,4,75.0,2,0,2,0
191591,4,75.0,2,0,2,0
191592,4,75.0,2,0,2,0
191593,4,75.0,2,0,2,0
191594,4,75.0,2,0,2,0
191595,4,75.0,2,0,2,0
191596,4,75.0,2,0,2,0
191597,4,75.0,2,0,2,0
191598,4,75.0,2,0,2,0
191599,4,75.0,2,0,2,0
191600,4,75.0,2,0,2,0
191601,4,75.0,2,0,2,0
191602,4,75.0,2,0,2,0
191603,4,75.0,2,0,2,0
191604,4,75.0,2,0,2,0
191605,4,75.0,2,0,2,0
191606,4,75.0,2,0,2,0
191607,4,75.0,2,0,2,0
191608,4,75.0,2,0,2,0
191609,4,75.0,2,0,2,0
191610,4,75.0,2,0,2,0
191611,4,75.0,2,0,2,0
191612,4,75.0,2,0,2,0
191613,4,75.0,2,0,2,0
191614,4,75.0,2,0,2,0
191615,4,75.0,2,0,2,0
191616,4,75.0,2,0,2,0
191617,4,75.0,2,0,2,0
191618,4,75.0,2,0,2,0
191619,0,,0,0,0,0
191620,0,,0,0,0,0
191621,4,75.0,2,0,2,0
191622,4,75.0,2,0,2,0
191631,0,,0,0,0,0
191632,4,75.0,2,0,2,0
191634,0,,0,0,0,0
191635,4,75.0,2,0,2,0
191636,4,75.0,2,0,2,0
191637,4,75.0,2,0,2,0
191638,0,,0,0,0,0
191640,0,,0,0,0,0
191641,0,,0,0,0,0
191642,0,,0,0,0,0
191643,0,,0,0,0,0
191644,0,,0,0,0,0
191645,0,,0,0,0,0
191646,0,,0,0,0,0
191647,0,,0,0,0,0
191648,0,,0,0,0,0
191649,0,,0,0,0,0
191650,4,75.0,2,0,2,0
191651,4,75.0,2,0,2,0
191653,4,75.0,2,0,2,0
191654,0,,0,0,0,0
191655,0,,0,0,0,0
191656,0,,0,0,0,0
191657,0,,0,0,0,0
191659,4,75.0,2,0,2,0
191660,4,75.0,2,0,2,0
191661,4,75.0,2,0,2,0
191662,11,88.18181818181819,6,3,2,0
191663,4,75.0,2,0,2,0
191664,0,,0,0,0,0
191667,4,75.0,2,0,2,0
191668,4,75.0,2,0,2,0
191669,4,75.0,2,0,2,0
191670,4,75.0,2,0,2,0
191671,4,75.0,2,0,2,0
191672,4,75.0,2,0,2,0
191673,4,75.0,2,0,2,0
191674,4,75.0,2,0,2,0
191675,4,75.0,2,0,2,0
191676,4,75.0,2,0,2,0
191677,4,75.0,2,0,2,0
191678,4,75.0,2,0,2,0
191679,4,75.0,2,0,2,0
191680,4,75.0,2,0,2,0
191681,4,75.0,2,0,2,0
191682,4,75.0,2,0,2,0
191683,4,75.0,2,0,2,0
191684,4,75.0,2,0,2,0
191685,4,75.0,2,0,2,0
191686,4,75.0,2,0,2,0
191687,0,,0,0,0,0
191688,0,,0,0,0,0
191689,0,,0,0,0,0
191690,0,,0,0,0,0
191691,0,,0,0,0,0
191692,0,,0,0,0,0
191694,4,75.0,2,0,2,0
191695,4,75.0,2,0,2,0
191696,4,75.0,2,0,2,0
191697,4,75.0,2,0,2,0
191698,4,75.0,2,0,2,0
191699,4,75.0,2,0,2,0
191700,4,75.0,2,0,2,0
191701,4,75.0,2,0,2,0
191702,4,75.0,2,0,2,0
191703,4,75.0,2,0,2,0
191704,4,75.0,2,0,2,0
191705,4,75.0,2,0,2,0
191706,11,88.18181818181819,6,3,2,0
191707,4,75.0,2,0,2,0
191708,4,75.0,2,0,2,0
191713,0,,0,0,0,0
191714,0,,0,0,0,0
191715,4,75.0,2,0,2,0
191717,4,75.0,2,0,2,0
191718,4,75.0,2,0,2,0
191719,4,75.0,2,0,2,0
191720,4,75.0,2,0,2,0
191721,4,75.0,2,0,2,0
191722,4,75.0,2,0,2,0
191723,4,75.0,2,0,2,0
191724,4,75.0,2,0,2,0
191725,4,75.0,2,0,2,0
191726,4,75.0,2,0,2,0
191727,4,75.0,2,0,2,0
191728,4,75.0,2,0,2,0
191732,0,,0,0,0,0
191735,0,,0,0,0,0
191736,0,,0,0,0,0
191737,0,,0,0,0,0
191738,4,75.0,2,0,2,0
191739,4,75.0,2,0,2,0
191741,4,75.0,2,0,2,0
191742,4,75.0,2,0,2,0
191743,4,75.0,2,0,2,0
191744,4,75.0,2,0,2,0
191745,4,75.0,2,0,2,0
191746,4,75.0,2,0,2,0
191747,4,75.0,2,0,2,0
191748,4,75.0,2,0,2,0
191749,4,75.0,2,0,2,0
191750,4,75.0,2,0,2,0
191751,4,75.0,2,0,2,0
191752,4,75.0,2,0,2,0
191753,4,75.0,2,0,2,0
191754,4,75.0,2,0,2,0
191755,4,75.0,2,0,2,0
191758,4,75.0,2,0,2,0
191759,4,75.0,2,0,2,0
191761,0,,0,0,0,0
191762,0,,0,0,0,0
191763,0,,0,0,0,0
191764,0,,0,0,0,0
191765,4,75.0,2,0,2,0
191766,4,75.0,2,0,2,0
191767,4,75.0,2,0,2,0
191768,0,,0,0,0,0
191769,11,88.18181818181819,6,3,2,0
191770,0,,0,0,0,0
191771,4,75.0,2,0,2,0
191773,4,75.0,2,0,2,0
191774,4,75.0,2,0,2,0
191775,4,75.0,2,0,2,0
191776,4,75.0,2,0,2,0
191777,4,75.0,2,0,2,0
191778,4,75.0,2,0,2,0
191780,4,75.0,2,0,2,0
191781,4,75.0,2,0,2,0
191783,4,75.0,2,0,2,0
191784,4,75.0,2,0,2,0
191785,4,75.0,2,0,2,0
191786,4,75.0,2,0,2,0
191787,4,75.0,2,0,2,0
191788,4,75.0,2,0,2,0
191789,4,75.0,2,0,2,0
191790,4,75.0,2,0,2,0
191791,4,75.0,2,0,2,0
191792,4,75.0,2,0,2,0
